route_id,service_id,trip_id,direction_id,block_id,shape_id,trip_type
208,7.282,1269945,0,2833,25987,
208,7.282,1269946,0,2832,25987,
208,7.282,1269947,0,2833,25987,
208,7.282,1269948,0,2832,25987,
208,7.282,1269949,0,2833,25987,
208,7.282,1269950,0,2832,25987,
208,7.282,1269951,0,2833,25987,
208,7.282,1269952,0,2832,25987,
208,7.282,1269953,0,2833,25987,
208,7.282,1269954,0,2832,25987,
208,7.282,1269955,0,2833,25987,
208,7.282,1269956,0,2832,25987,
208,7.282,1269957,0,2833,25987,
208,7.282,1269958,0,2832,25987,
208,7.282,1269959,0,2833,25987,
208,7.282,1269960,0,2832,25987,
208,7.282,1269961,0,2833,25987,
208,7.282,1269962,0,2832,25987,
208,7.282,1269963,0,2833,25987,
208,7.282,1269964,0,2832,25987,
208,7.282,1269965,0,2833,25987,
208,7.282,1269966,0,2832,25987,
208,7.282,1269967,0,2833,25987,
208,7.282,1269968,0,2832,25987,
208,7.282,1269969,0,2833,25987,
208,7.282,1269970,0,2832,25987,
208,7.282,1269971,0,2833,25987,
208,7.282,1269972,0,2832,25987,
208,7.282,1269973,0,2833,25987,
208,7.282,1269974,0,2832,25987,
208,7.282,1269975,0,2833,25987,
208,7.282,1269976,0,2832,25987,
208,7.282,1269977,0,2833,25987,
208,7.282,1269978,0,2832,25987,
208,7.282,1269979,0,2833,25987,
208,7.282,1269980,0,2832,25987,
208,7.282,1269981,0,2833,25987,
208,7.282,1269982,0,2832,25987,
208,7.282,1269983,0,2833,25987,
208,7.282,1269984,0,2832,25987,
208,7.282,1269985,0,2833,25987,
208,7.282,1269986,0,2832,25987,
208,7.282,1269987,0,2833,25987,
208,7.282,1269988,0,2832,25987,
208,7.282,1269989,0,2833,25987,
208,7.282,1269990,0,2832,25987,
208,7.282,1269991,0,2833,25987,
208,7.282,1269992,0,2832,25987,
208,7.282,1269993,0,2833,25987,
208,7.282,1269994,0,2832,25987,
208,7.282,1269995,0,2833,25987,
208,7.282,1269996,0,2832,25987,
208,7.282,1269997,0,2833,25987,
208,7.282,1269998,0,2832,25987,
208,7.282,1269999,0,2833,25987,
208,7.282,1270000,0,2832,25987,
208,7.282,1270001,0,2833,25987,
208,7.282,1270002,0,2832,25987,
208,7.282,1270003,0,2833,25987,
208,7.282,1270004,0,2832,25987,
208,7.282,1270005,0,2833,25987,
208,7.282,1270006,0,2832,25987,
208,7.282,1270007,0,2833,25987,
208,7.282,1270008,0,2832,25987,
208,7.282,1270009,0,2833,25987,
208,7.282,1270010,0,2832,25987,
208,7.282,1270011,0,2833,25987,
208,7.282,1270012,0,2832,25987,
208,7.282,1270013,0,2833,25987,
208,7.282,1270014,0,2832,25987,
208,7.282,1270015,0,2833,25987,
208,7.282,1270016,0,2832,25987,
208,7.282,1270017,0,2833,25987,
208,7.282,1270018,0,2832,25987,
208,7.282,1270019,0,2833,25987,
208,7.282,1270020,0,2832,25987,
208,7.282,1270021,0,2833,25987,
208,7.282,1270022,0,2832,25987,
208,7.282,1270023,0,2833,25987,
208,7.282,1270024,0,2832,25987,
208,7.282,1270025,0,2833,25987,
208,7.282,1270026,0,2832,25987,
208,7.282,1270027,0,2833,25987,
208,7.282,1270028,0,2832,25987,
208,7.282,1270029,0,2833,25987,
208,7.282,1270030,0,2832,25987,
208,7.282,1270031,0,2833,25987,
208,7.282,1270032,0,2832,25987,
208,7.282,1270033,0,2833,25987,
208,7.282,1270034,0,2832,25987,
208,7.282,1270035,0,2833,25987,
208,7.282,1270036,0,2832,25987,
208,7.282,1270037,0,2833,25987,
208,7.282,1270038,0,2832,25987,
208,7.282,1270039,0,2833,25987,
208,7.282,1270040,0,2832,25987,
208,7.282,1270092,1,2832,25988,
208,7.282,1270093,1,2833,25988,
208,7.282,1270094,1,2832,25988,
208,7.282,1270095,1,2833,25988,
208,7.282,1270096,1,2832,25988,
208,7.282,1270097,1,2833,25988,
208,7.282,1270098,1,2832,25988,
208,7.282,1270099,1,2833,25988,
208,7.282,1270100,1,2832,25988,
208,7.282,1270101,1,2833,25988,
208,7.282,1270102,1,2832,25988,
208,7.282,1270103,1,2833,25988,
208,7.282,1270104,1,2832,25988,
208,7.282,1270105,1,2833,25988,
208,7.282,1270106,1,2832,25988,
208,7.282,1270107,1,2833,25988,
208,7.282,1270108,1,2832,25988,
208,7.282,1270109,1,2833,25988,
208,7.282,1270110,1,2832,25988,
208,7.282,1270111,1,2833,25988,
208,7.282,1270112,1,2832,25988,
208,7.282,1270113,1,2833,25988,
208,7.282,1270114,1,2832,25988,
208,7.282,1270115,1,2833,25988,
208,7.282,1270116,1,2832,25988,
208,7.282,1270117,1,2833,25988,
208,7.282,1270118,1,2832,25988,
208,7.282,1270119,1,2833,25988,
208,7.282,1270120,1,2832,25988,
208,7.282,1270121,1,2833,25988,
208,7.282,1270122,1,2832,25988,
208,7.282,1270123,1,2833,25988,
208,7.282,1270124,1,2832,25988,
208,7.282,1270125,1,2833,25988,
208,7.282,1270126,1,2832,25988,
208,7.282,1270127,1,2833,25988,
208,7.282,1270128,1,2832,25988,
208,7.282,1270129,1,2833,25988,
208,7.282,1270130,1,2832,25988,
208,7.282,1270131,1,2833,25988,
208,7.282,1270132,1,2832,25988,
208,7.282,1270133,1,2833,25988,
208,7.282,1270134,1,2832,25988,
208,7.282,1270135,1,2833,25988,
208,7.282,1270136,1,2832,25988,
208,7.282,1270137,1,2833,25988,
208,7.282,1270138,1,2832,25988,
208,7.282,1270139,1,2833,25988,
208,7.282,1270140,1,2832,25988,
208,7.282,1270141,1,2833,25988,
208,7.282,1270142,1,2832,25988,
208,7.282,1270143,1,2833,25988,
208,7.282,1270144,1,2832,25988,
208,7.282,1270145,1,2833,25988,
208,7.282,1270146,1,2832,25988,
208,7.282,1270147,1,2833,25988,
208,7.282,1270148,1,2832,25988,
208,7.282,1270149,1,2833,25988,
208,7.282,1270150,1,2832,25988,
208,7.282,1270151,1,2833,25988,
208,7.282,1270152,1,2832,25988,
208,7.282,1270153,1,2833,25988,
208,7.282,1270154,1,2832,25988,
208,7.282,1270155,1,2833,25988,
208,7.282,1270156,1,2832,25988,
208,7.282,1270157,1,2833,25988,
208,7.282,1270158,1,2832,25988,
208,7.282,1270159,1,2833,25988,
208,7.282,1270160,1,2832,25988,
208,7.282,1270161,1,2833,25988,
208,7.282,1270162,1,2832,25988,
208,7.282,1270163,1,2833,25988,
208,7.282,1270164,1,2832,25988,
208,7.282,1270165,1,2833,25988,
208,7.282,1270166,1,2832,25988,
208,7.282,1270167,1,2833,25988,
208,7.282,1270168,1,2832,25988,
208,7.282,1270169,1,2833,25988,
208,7.282,1270170,1,2832,25988,
208,7.282,1270171,1,2833,25988,
208,7.282,1270172,1,2832,25988,
208,7.282,1270173,1,2833,25988,
208,7.282,1270174,1,2832,25988,
208,7.282,1270175,1,2833,25988,
208,7.282,1270176,1,2832,25988,
208,7.282,1270177,1,2833,25988,
208,7.282,1270178,1,2832,25988,
208,7.282,1270179,1,2833,25988,
208,7.282,1270180,1,2832,25988,
208,7.282,1270181,1,2833,25988,
208,7.282,1270182,1,2832,25988,
208,7.282,1270183,1,2833,25988,
208,7.282,1270184,1,2832,25988,
208,7.282,1270185,1,2833,25988,
208,7.282,1270186,1,2832,25988,
208,7.282,1270187,1,2833,25988,
150,A.282,1268038,0,9089,25934,
150,A.282,1268039,0,9089,25934,
150,A.282,1268040,0,9089,25934,
150,A.282,1268041,0,9089,25934,
150,A.282,1268042,0,9089,25934,
150,A.282,1268043,0,9089,25934,
150,A.282,1268044,0,9089,25934,
150,A.282,1268045,0,9089,25934,
150,A.282,1268046,0,9089,25934,
150,A.282,1268047,0,9089,25934,
150,A.282,1268048,0,9089,25934,
150,A.282,1268049,1,9089,25935,
150,A.282,1268050,1,9089,25935,
150,A.282,1268051,1,9089,25935,
150,A.282,1268052,1,9089,25935,
150,A.282,1268053,1,9089,25935,
150,A.282,1268054,1,9089,25935,
150,A.282,1268055,1,9089,25935,
150,A.282,1268056,1,9089,25935,
150,A.282,1268057,1,9089,25935,
150,A.282,1268058,1,9089,25935,
150,A.282,1268059,1,9089,25935,
190,A.282,1268610,1,9060,25960,
190,A.282,1268611,1,9063,25960,
190,A.282,1268612,1,9061,25959,
190,A.282,1268613,1,9065,25959,
190,A.282,1268614,1,9060,25959,
190,A.282,1268615,1,9069,25959,
190,A.282,1268616,1,9067,25959,
190,A.282,1268617,1,9063,25959,
190,A.282,1268618,1,9071,25959,
190,A.282,1268619,1,9066,25959,
190,A.282,1268620,1,9068,25959,
190,A.282,1268621,1,9070,25959,
190,A.282,1268622,1,9072,25959,
190,A.282,1268623,1,9062,25959,
190,A.282,1268624,1,9073,25959,
190,A.282,1268625,1,9064,25959,
190,A.282,1268626,1,9061,25959,
190,A.282,1268627,1,9065,25959,
190,A.282,1268628,1,9060,25959,
190,A.282,1268629,1,9069,25959,
190,A.282,1268630,1,9067,25959,
190,A.282,1268631,1,9063,25959,
190,A.282,1268632,1,9071,25959,
190,A.282,1268633,1,9066,25959,
190,A.282,1268634,1,9068,25959,
190,A.282,1268635,1,9070,25959,
190,A.282,1268636,1,9072,25959,
190,A.282,1268637,1,9062,25959,
190,A.282,1268638,1,9073,25959,
190,A.282,1268639,1,9064,25959,
190,A.282,1268640,1,9061,25959,
190,A.282,1268641,1,9065,25959,
190,A.282,1268642,1,9060,25959,
190,A.282,1268643,1,9069,25959,
190,A.282,1268644,1,9067,25959,
190,A.282,1268645,1,9074,25959,
190,A.282,1268646,1,9063,25959,
190,A.282,1268647,1,9071,25959,
190,A.282,1268648,1,9066,25959,
190,A.282,1268649,1,9068,25959,
190,A.282,1268650,1,9070,25959,
190,A.282,1268651,1,9072,25959,
190,A.282,1268652,1,9062,25959,
190,A.282,1268653,1,9073,25959,
190,A.282,1268654,1,9064,25959,
190,A.282,1268655,1,9061,25959,
190,A.282,1268656,1,9065,25959,
190,A.282,1268657,1,9060,25959,
190,A.282,1268658,1,9069,25959,
190,A.282,1268659,1,9067,25959,
190,A.282,1268660,1,9074,25959,
190,A.282,1268661,1,9063,25959,
190,A.282,1268662,1,9071,25959,
190,A.282,1268663,1,9066,25959,
190,A.282,1268664,1,9068,25959,
190,A.282,1268665,1,9070,25959,
190,A.282,1268666,1,9072,25959,
190,A.282,1268667,1,9062,25959,
190,A.282,1268668,1,9073,25959,
190,A.282,1268669,1,9071,25959,
190,A.282,1268670,1,9061,25958,
190,A.282,1268671,1,9068,25959,
190,A.282,1268672,1,9060,25959,
190,A.282,1268673,1,9072,25959,
190,A.282,1268674,1,9067,25958,
190,A.282,1268675,1,9073,25959,
190,A.282,1268676,1,9063,25959,
190,A.282,1268677,1,9066,25959,
190,A.282,1268678,1,9070,25959,
190,A.282,1268679,1,9062,25958,
190,A.282,1268680,1,9071,25958,
190,A.282,1268681,1,9068,25958,
190,A.282,1268682,1,9070,25958,
190,A.282,1268338,0,9060,25954,
190,A.282,1268339,0,9063,25953,
190,A.282,1268340,0,9061,25956,
190,A.282,1268341,0,9065,25953,
190,A.282,1268342,0,9060,25956,
190,A.282,1268343,0,9069,25953,
190,A.282,1268344,0,9067,25955,
190,A.282,1268345,0,9063,25955,
190,A.282,1268346,0,9071,25955,
190,A.282,1268347,0,9066,25955,
190,A.282,1268348,0,9068,25955,
190,A.282,1268349,0,9070,25955,
190,A.282,1268350,0,9072,25955,
190,A.282,1268351,0,9062,25955,
190,A.282,1268352,0,9073,25955,
190,A.282,1268353,0,9064,25955,
190,A.282,1268354,0,9061,25955,
190,A.282,1268355,0,9065,25955,
190,A.282,1268356,0,9060,25955,
190,A.282,1268357,0,9069,25955,
190,A.282,1268358,0,9067,25955,
190,A.282,1268359,0,9063,25955,
190,A.282,1268360,0,9071,25955,
190,A.282,1268361,0,9066,25955,
190,A.282,1268362,0,9068,25955,
190,A.282,1268363,0,9070,25955,
190,A.282,1268364,0,9072,25955,
190,A.282,1268365,0,9062,25955,
190,A.282,1268366,0,9073,25955,
190,A.282,1268367,0,9064,25955,
190,A.282,1268368,0,9061,25955,
190,A.282,1268369,0,9065,25955,
190,A.282,1268370,0,9060,25955,
190,A.282,1268371,0,9069,25955,
190,A.282,1268372,0,9067,25955,
190,A.282,1268373,0,9074,25955,
190,A.282,1268374,0,9063,25955,
190,A.282,1268375,0,9071,25955,
190,A.282,1268376,0,9066,25955,
190,A.282,1268377,0,9068,25955,
190,A.282,1268378,0,9070,25955,
190,A.282,1268379,0,9072,25955,
190,A.282,1268380,0,9062,25955,
190,A.282,1268381,0,9073,25955,
190,A.282,1268382,0,9064,25955,
190,A.282,1268383,0,9061,25955,
190,A.282,1268384,0,9065,25955,
190,A.282,1268385,0,9060,25955,
190,A.282,1268386,0,9069,25955,
190,A.282,1268387,0,9067,25955,
190,A.282,1268388,0,9074,25955,
190,A.282,1268389,0,9063,25955,
190,A.282,1268390,0,9071,25955,
190,A.282,1268391,0,9066,25955,
190,A.282,1268392,0,9068,25955,
190,A.282,1268393,0,9070,25955,
190,A.282,1268394,0,9072,25955,
190,A.282,1268395,0,9062,25955,
190,A.282,1268396,0,9073,25955,
190,A.282,1268397,0,9071,25955,
190,A.282,1268398,0,9061,25955,
190,A.282,1268399,0,9068,25955,
190,A.282,1268400,0,9060,25955,
190,A.282,1268401,0,9072,25955,
190,A.282,1268402,0,9067,25955,
190,A.282,1268403,0,9073,25955,
190,A.282,1268404,0,9063,25955,
190,A.282,1268405,0,9066,25955,
190,A.282,1268406,0,9070,25955,
190,A.282,1268407,0,9062,25955,
190,A.282,1268408,0,9071,25955,
190,A.282,1268409,0,9068,25955,
190,A.282,1268410,0,9070,25956,
200,A.282,1269447,0,9062,25970,
200,A.282,1269448,0,9064,25969,
200,A.282,1269449,0,9066,25969,
200,A.282,1269450,0,9068,25969,
200,A.282,1269451,0,9070,25969,
200,A.282,1269452,0,9072,25969,
200,A.282,1269453,0,9062,25974,
200,A.282,1269454,0,9073,25969,
200,A.282,1269455,0,9064,25974,
200,A.282,1269456,0,9061,25974,
200,A.282,1269457,0,9065,25974,
200,A.282,1269458,0,9060,25974,
200,A.282,1269459,0,9069,25974,
200,A.282,1269460,0,9067,25974,
200,A.282,1269461,0,9063,25974,
200,A.282,1269462,0,9071,25974,
200,A.282,1269463,0,9066,25974,
200,A.282,1269464,0,9068,25974,
200,A.282,1269465,0,9070,25974,
200,A.282,1269466,0,9072,25974,
200,A.282,1269467,0,9062,25974,
200,A.282,1269468,0,9073,25974,
200,A.282,1269469,0,9064,25974,
200,A.282,1269470,0,9061,25974,
200,A.282,1269471,0,9065,25974,
200,A.282,1269472,0,9060,25974,
200,A.282,1269473,0,9069,25974,
200,A.282,1269474,0,9067,25974,
200,A.282,1269475,0,9063,25974,
200,A.282,1269476,0,9071,25974,
200,A.282,1269477,0,9066,25974,
200,A.282,1269478,0,9068,25974,
200,A.282,1269479,0,9070,25974,
200,A.282,1269480,0,9072,25974,
200,A.282,1269481,0,9062,25974,
200,A.282,1269482,0,9073,25974,
200,A.282,1269483,0,9064,25974,
200,A.282,1269484,0,9061,25974,
200,A.282,1269485,0,9065,25974,
200,A.282,1269486,0,9060,25974,
200,A.282,1269487,0,9069,25974,
200,A.282,1269488,0,9067,25974,
200,A.282,1269489,0,9074,25974,
200,A.282,1269490,0,9063,25974,
200,A.282,1269491,0,9071,25974,
200,A.282,1269492,0,9066,25974,
200,A.282,1269493,0,9068,25974,
200,A.282,1269494,0,9070,25974,
200,A.282,1269495,0,9072,25974,
200,A.282,1269496,0,9062,25974,
200,A.282,1269497,0,9073,25974,
200,A.282,1269498,0,9064,25974,
200,A.282,1269499,0,9061,25974,
200,A.282,1269500,0,9065,25974,
200,A.282,1269501,0,9060,25974,
200,A.282,1269502,0,9089,25972,
200,A.282,1269503,0,9069,25974,
200,A.282,1269504,0,9067,25974,
200,A.282,1269505,0,9074,25974,
200,A.282,1269506,0,9063,25974,
200,A.282,1269507,0,9066,25974,
200,A.282,1269508,0,9070,25974,
200,A.282,1269509,0,9062,25974,
200,A.282,1269510,0,9071,25974,
200,A.282,1269511,0,9068,25974,
200,A.282,1269512,0,9060,25972,
200,A.282,1269513,0,9072,25974,
200,A.282,1269514,0,9073,25974,
200,A.282,1269515,0,9063,25974,
200,A.282,1269516,0,9066,25974,
200,A.282,1269517,0,9074,25969,
200,A.282,1269672,1,9061,25979,
200,A.282,1269673,1,9062,25976,
200,A.282,1269674,1,9067,25979,
200,A.282,1269675,1,9064,25976,
200,A.282,1269676,1,9071,25980,
200,A.282,1269677,1,9066,25977,
200,A.282,1269678,1,9068,25977,
200,A.282,1269679,1,9070,25977,
200,A.282,1269680,1,9072,25977,
200,A.282,1269681,1,9062,25977,
200,A.282,1269682,1,9073,25977,
200,A.282,1269683,1,9064,25977,
200,A.282,1269684,1,9061,25977,
200,A.282,1269685,1,9065,25977,
200,A.282,1269686,1,9060,25977,
200,A.282,1269687,1,9069,25977,
200,A.282,1269688,1,9067,25977,
200,A.282,1269689,1,9063,25977,
200,A.282,1269690,1,9071,25977,
200,A.282,1269691,1,9066,25977,
200,A.282,1269692,1,9068,25977,
200,A.282,1269693,1,9070,25977,
200,A.282,1269694,1,9072,25977,
200,A.282,1269695,1,9062,25977,
200,A.282,1269696,1,9073,25981,
200,A.282,1269697,1,9064,25977,
200,A.282,1269698,1,9089,25979,
200,A.282,1269699,1,9061,25981,
200,A.282,1269700,1,9065,25977,
200,A.282,1269701,1,9060,25981,
200,A.282,1269702,1,9069,25977,
200,A.282,1269703,1,9067,25981,
200,A.282,1269704,1,9074,25977,
200,A.282,1269705,1,9063,25977,
200,A.282,1269706,1,9071,25977,
200,A.282,1269707,1,9066,25981,
200,A.282,1269708,1,9068,25981,
200,A.282,1269709,1,9070,25981,
200,A.282,1269710,1,9072,25977,
200,A.282,1269711,1,9062,25981,
200,A.282,1269712,1,9073,25977,
200,A.282,1269713,1,9064,25977,
200,A.282,1269714,1,9061,25977,
200,A.282,1269715,1,9065,25977,
200,A.282,1269716,1,9060,25977,
200,A.282,1269717,1,9069,25977,
200,A.282,1269718,1,9067,25977,
200,A.282,1269719,1,9074,25977,
200,A.282,1269720,1,9063,25977,
200,A.282,1269721,1,9071,25977,
200,A.282,1269722,1,9066,25977,
200,A.282,1269723,1,9068,25977,
200,A.282,1269724,1,9070,25977,
200,A.282,1269725,1,9072,25977,
200,A.282,1269726,1,9062,25977,
200,A.282,1269727,1,9073,25977,
200,A.282,1269728,1,9064,25982,
200,A.282,1269729,1,9061,25977,
200,A.282,1269730,1,9065,25982,
200,A.282,1269731,1,9060,25977,
200,A.282,1269732,1,9069,25982,
200,A.282,1269733,1,9067,25977,
200,A.282,1269734,1,9063,25977,
200,A.282,1269735,1,9066,25977,
200,A.282,1269736,1,9070,25977,
200,A.282,1269737,1,9062,25977,
200,A.282,1269738,1,9071,25977,
200,A.282,1269739,1,9068,25977,
200,A.282,1269740,1,9072,25982,
200,A.282,1269741,1,9073,25982,
200,A.282,1269742,1,9063,25982,
200,A.282,1269743,1,9066,25982,
200,A.282,1269744,1,9074,25982,
90,A.282,1266598,1,9040,25842,
90,A.282,1266599,1,9041,25849,
90,A.282,1266600,1,9042,25843,
90,A.282,1266601,1,9043,25847,
90,A.282,1266602,1,9044,25843,
90,A.282,1266603,1,9027,25845,
90,A.282,1266604,1,9046,25845,
90,A.282,1266605,1,9040,25843,
90,A.282,1266606,1,9048,25843,
90,A.282,1266607,1,9041,25843,
90,A.282,1266608,1,9050,25843,
90,A.282,1266609,1,9042,25843,
90,A.282,1266610,1,9049,25843,
90,A.282,1266611,1,9044,25843,
90,A.282,1266612,1,9034,25843,
90,A.282,1266613,1,9043,25843,
90,A.282,1266614,1,9040,25843,
90,A.282,1266615,1,9048,25843,
90,A.282,1266616,1,9041,25843,
90,A.282,1266617,1,9050,25843,
90,A.282,1266618,1,9042,25843,
90,A.282,1266619,1,9049,25843,
90,A.282,1266620,1,9044,25843,
90,A.282,1266621,1,9034,25843,
90,A.282,1266622,1,9043,25843,
90,A.282,1266623,1,9040,25843,
90,A.282,1266624,1,9048,25843,
90,A.282,1266625,1,9041,25843,
90,A.282,1266626,1,9050,25843,
90,A.282,1266627,1,9042,25843,
90,A.282,1266628,1,9049,25843,
90,A.282,1266629,1,9044,25843,
90,A.282,1266630,1,9034,25843,
90,A.282,1266631,1,9043,25843,
90,A.282,1266632,1,9040,25843,
90,A.282,1266633,1,9048,25843,
90,A.282,1266328,0,9040,25841,
90,A.282,1266329,0,9041,25840,
90,A.282,1266330,0,9042,25838,
90,A.282,1266331,0,9043,25838,
90,A.282,1266332,0,9044,25838,
90,A.282,1266333,0,9027,25837,
90,A.282,1266334,0,9046,25837,
90,A.282,1266335,0,9040,25835,
90,A.282,1266336,0,9048,25837,
90,A.282,1266337,0,9041,25835,
90,A.282,1266338,0,9050,25839,
90,A.282,1266339,0,9042,25835,
90,A.282,1266340,0,9049,25835,
90,A.282,1266341,0,9044,25835,
90,A.282,1266342,0,9034,25835,
90,A.282,1266343,0,9043,25835,
90,A.282,1266344,0,9040,25835,
90,A.282,1266345,0,9048,25835,
90,A.282,1266346,0,9041,25835,
90,A.282,1266347,0,9050,25835,
90,A.282,1266348,0,9042,25835,
90,A.282,1266349,0,9049,25835,
90,A.282,1266350,0,9044,25835,
90,A.282,1266351,0,9034,25835,
90,A.282,1266352,0,9043,25835,
90,A.282,1266353,0,9040,25835,
90,A.282,1266354,0,9048,25835,
90,A.282,1266355,0,9041,25835,
90,A.282,1266356,0,9050,25835,
90,A.282,1266357,0,9042,25835,
90,A.282,1266358,0,9049,25835,
90,A.282,1266359,0,9044,25835,
90,A.282,1266360,0,9034,25835,
90,A.282,1266361,0,9043,25835,
90,A.282,1266362,0,9040,25835,
90,A.282,1266363,0,9048,25835,
90,A.282,1266364,0,9041,25835,
90,A.282,1266365,0,9050,25835,
90,A.282,1266366,0,9042,25835,
90,A.282,1266367,0,9049,25835,
90,A.282,1266368,0,9044,25835,
90,A.282,1266369,0,9034,25835,
90,A.282,1266370,0,9043,25835,
90,A.282,1266371,0,9040,25835,
90,A.282,1266372,0,9048,25835,
90,A.282,1266373,0,9041,25835,
90,A.282,1266374,0,9050,25835,
90,A.282,1266375,0,9042,25835,
90,A.282,1266376,0,9052,25839,
90,A.282,1266377,0,9034,25835,
90,A.282,1266378,0,9043,25835,
90,A.282,1266379,0,9040,25835,
90,A.282,1266380,0,9048,25835,
90,A.282,1266381,0,9041,25835,
90,A.282,1266634,1,9041,25843,
90,A.282,1266635,1,9050,25843,
90,A.282,1266636,1,9042,25843,
90,A.282,1266637,1,9049,25847,
90,A.282,1266638,1,9044,25847,
90,A.282,1266639,1,9034,25843,
90,A.282,1266640,1,9043,25843,
90,A.282,1266641,1,9040,25843,
90,A.282,1266642,1,9048,25843,
90,A.282,1266643,1,9041,25843,
90,A.282,1266644,1,9050,25843,
90,A.282,1266645,1,9042,25843,
90,A.282,1266646,1,9052,25843,
90,A.282,1266647,1,9034,25843,
90,A.282,1266648,1,9043,25843,
90,A.282,1266649,1,9040,25846,
90,A.282,1266650,1,9048,25843,
90,A.282,1266651,1,9041,25846,
90,A.282,1266652,1,9050,25843,
90,A.282,1266653,1,9042,25847,
90,A.282,1266654,1,9052,25847,
90,A.282,1266655,1,9034,25847,
90,A.282,1266656,1,9043,25845,
90,A.282,1266657,1,9048,25845,
90,A.282,1266658,1,9050,25845,
90,A.282,1266382,0,9050,25835,
90,A.282,1266383,0,9042,25835,
90,A.282,1266384,0,9052,25835,
90,A.282,1266385,0,9034,25835,
90,A.282,1266386,0,9043,25835,
90,A.282,1266387,0,9048,25835,
90,A.282,1266388,0,9050,25835,
100,A.282,1267591,1,9020,25906,
100,A.282,1267592,1,9060,25908,
100,A.282,1267593,1,9061,25920,
100,A.282,1267594,1,9062,25899,
100,A.282,1267595,1,9021,25918,
100,A.282,1267596,1,9022,25918,
100,A.282,1267597,1,9023,25918,
100,A.282,1267598,1,9024,25918,
100,A.282,1267599,1,9025,25918,
100,A.282,1267600,1,9026,25918,
100,A.282,1267601,1,9001,25905,
100,A.282,1267602,1,9063,25907,
100,A.282,1267603,1,9002,25903,
100,A.282,1267604,1,9064,25899,
100,A.282,1267605,1,9028,25918,
100,A.282,1267606,1,9029,25918,
100,A.282,1267607,1,9003,25903,
100,A.282,1267608,1,9065,25907,
100,A.282,1267609,1,9066,25899,
100,A.282,1267610,1,9067,25920,
100,A.282,1267611,1,9068,25899,
100,A.282,1267612,1,9030,25918,
100,A.282,1267613,1,9049,25918,
100,A.282,1267614,1,9031,25918,
100,A.282,1267615,1,9032,25918,
100,A.282,1267616,1,9069,25907,
100,A.282,1267617,1,9070,25899,
100,A.282,1267618,1,9033,25918,
100,A.282,1267619,1,9006,25931,
100,A.282,1267620,1,9071,25920,
100,A.282,1267621,1,9005,25910,
100,A.282,1267622,1,9072,25899,
100,A.282,1267623,1,9047,25919,
100,A.282,1267624,1,9034,25918,
100,A.282,1267625,1,9007,25910,
100,A.282,1267626,1,9043,25914,
100,A.282,1267627,1,9020,25910,
100,A.282,1267628,1,9073,25899,
100,A.282,1267629,1,9021,25910,
100,A.282,1267630,1,9008,25910,
100,A.282,1267631,1,9027,25914,
100,A.282,1267632,1,9022,25926,
100,A.282,1267633,1,9046,25915,
100,A.282,1267634,1,9010,25926,
100,A.282,1267635,1,9023,25910,
100,A.282,1267636,1,9024,25911,
100,A.282,1267637,1,9025,25910,
100,A.282,1267638,1,9029,25921,
100,A.282,1267639,1,9026,25910,
100,A.282,1267640,1,9011,25910,
100,A.282,1267641,1,9033,25924,
100,A.282,1267642,1,9001,25910,
100,A.282,1267643,1,9031,25921,
100,A.282,1267644,1,9028,25910,
100,A.282,1267645,1,9030,25910,
100,A.282,1267646,1,9003,25910,
100,A.282,1267647,1,9032,25910,
100,A.282,1267648,1,9005,25910,
100,A.282,1267649,1,9007,25910,
100,A.282,1267650,1,9020,25910,
100,A.282,1267651,1,9021,25910,
100,A.282,1267652,1,9008,25910,
100,A.282,1267653,1,9027,25910,
100,A.282,1267654,1,9089,25920,
100,A.282,1267655,1,9023,25910,
100,A.282,1267656,1,9025,25910,
100,A.282,1267657,1,9026,25910,
100,A.282,1267658,1,9011,25910,
100,A.282,1267659,1,9001,25910,
100,A.282,1267660,1,9028,25910,
100,A.282,1267661,1,9030,25910,
100,A.282,1267662,1,9003,25910,
100,A.282,1267663,1,9032,25910,
100,A.282,1267664,1,9005,25910,
100,A.282,1267665,1,9007,25910,
100,A.282,1267666,1,9020,25910,
100,A.282,1267667,1,9021,25910,
100,A.282,1267668,1,9008,25909,
100,A.282,1267669,1,9027,25910,
100,A.282,1267670,1,9023,25910,
100,A.282,1267671,1,9025,25910,
100,A.282,1267672,1,9049,25915,
100,A.282,1267673,1,9026,25911,
100,A.282,1267674,1,9044,25914,
100,A.282,1267253,0,9038,25895,
100,A.282,1267254,0,9021,25874,
100,A.282,1267255,0,9008,25874,
100,A.282,1267256,0,9089,25891,
100,A.282,1267257,0,9027,25874,
100,A.282,1267258,0,9064,25894,
100,A.282,1267259,0,9023,25874,
100,A.282,1267260,0,9025,25874,
100,A.282,1267261,0,9065,25894,
100,A.282,1267262,0,9044,25874,
100,A.282,1267263,0,9069,25894,
100,A.282,1267264,0,9001,25874,
100,A.282,1267265,0,9014,25874,
100,A.282,1267266,0,9003,25881,
100,A.282,1267267,0,9032,25874,
100,A.282,1267268,0,9035,25881,
100,A.282,1267269,0,9061,25891,
100,A.282,1267270,0,9036,25881,
100,A.282,1267271,0,9020,25881,
100,A.282,1267272,0,9067,25891,
100,A.282,1267273,0,9060,25891,
100,A.282,1267274,0,9021,25874,
100,A.282,1267275,0,9008,25881,
100,A.282,1267276,0,9027,25874,
100,A.282,1267277,0,9062,25891,
